"","id","Education","JoiningYear","City","PaymentTier","Age","Gender","EverBenched","ExperienceInCurrentDomain","LeaveOrNot","Gender_Numeric","EverBenched_Numeric","Education_Numeric"
"2632",2632,"Masters",2014,"Pune",3,26,"Male","No",4,1,0,0,2
"2633",2633,"Bachelors",2017,"Pune",3,27,"Male","No",5,0,0,0,1
"2634",2634,"Bachelors",2013,"Pune",3,30,"Male","No",4,1,0,0,1
"2635",2635,"Bachelors",2015,"Bangalore",3,30,"Male","No",3,0,0,0,1
"2636",2636,"Bachelors",2012,"Bangalore",3,29,"Male","No",2,1,0,0,1
"2637",2637,"Bachelors",2014,"Pune",3,26,"Male","No",4,0,0,0,1
"2638",2638,"Bachelors",2013,"Bangalore",3,26,"Female","No",4,0,1,0,1
"2639",2639,"Masters",2017,"New Delhi",2,30,"Female","No",2,1,1,0,2
"2640",2640,"Bachelors",2012,"Pune",3,29,"Male","No",0,0,0,0,1
"2641",2641,"Bachelors",2015,"Pune",1,30,"Female","No",0,1,1,0,1
"2642",2642,"Bachelors",2017,"Bangalore",3,28,"Male","No",3,0,0,0,1
"2643",2643,"Bachelors",2013,"Bangalore",3,28,"Male","No",5,0,0,0,1
"2644",2644,"Bachelors",2017,"Pune",2,30,"Female","No",4,1,1,0,1
"2645",2645,"Bachelors",2017,"Pune",2,28,"Male","No",5,0,0,0,1
"2646",2646,"Bachelors",2014,"New Delhi",3,27,"Female","No",5,1,1,0,1
"2647",2647,"Bachelors",2012,"Bangalore",3,28,"Female","No",2,0,1,0,1
"2648",2648,"Bachelors",2013,"Bangalore",3,29,"Female","No",5,0,1,0,1
"2649",2649,"Bachelors",2012,"Bangalore",3,27,"Female","No",5,1,1,0,1
"2650",2650,"Bachelors",2017,"Pune",2,28,"Female","No",3,1,1,0,1
"2651",2651,"Bachelors",2015,"Bangalore",1,29,"Male","No",4,0,0,0,1
"2652",2652,"Bachelors",2013,"Bangalore",2,30,"Male","No",0,1,0,0,1
"2653",2653,"PHD",2018,"Bangalore",3,28,"Male","No",2,1,0,0,3
"2654",2654,"Bachelors",2015,"Pune",3,28,"Female","No",3,1,1,0,1
"2655",2655,"Bachelors",2015,"Bangalore",3,27,"Male","No",5,0,0,0,1
"2656",2656,"Bachelors",2015,"Bangalore",3,30,"Female","No",3,1,1,0,1
"2657",2657,"Bachelors",2012,"Bangalore",3,29,"Male","No",5,0,0,0,1
"2658",2658,"Bachelors",2012,"Bangalore",3,27,"Female","No",5,0,1,0,1
"2659",2659,"Bachelors",2015,"Bangalore",3,26,"Female","No",4,0,1,0,1
"2660",2660,"Bachelors",2016,"Pune",3,27,"Male","No",5,0,0,0,1
"2661",2661,"Bachelors",2013,"Bangalore",3,27,"Female","No",5,0,1,0,1
"2662",2662,"Bachelors",2013,"Pune",3,28,"Male","No",0,0,0,0,1
"2663",2663,"Bachelors",2014,"Pune",3,29,"Male","No",1,0,0,0,1
"2664",2664,"Bachelors",2017,"New Delhi",2,27,"Male","No",5,0,0,0,1
"2665",2665,"Bachelors",2013,"New Delhi",3,27,"Female","No",5,0,1,0,1
"2666",2666,"Bachelors",2017,"Pune",3,30,"Male","No",5,0,0,0,1
"2667",2667,"Bachelors",2013,"Pune",3,27,"Male","No",5,0,0,0,1
"2668",2668,"Bachelors",2012,"New Delhi",3,30,"Female","Yes",3,0,1,1,1
"2669",2669,"Bachelors",2013,"Pune",2,30,"Male","No",1,1,0,0,1
"2670",2670,"PHD",2015,"New Delhi",3,27,"Female","No",5,0,1,0,3
"2671",2671,"Bachelors",2014,"Pune",3,26,"Male","No",4,0,0,0,1
"2672",2672,"Bachelors",2015,"Pune",2,27,"Female","Yes",5,1,1,1,1
"2673",2673,"Masters",2017,"New Delhi",2,29,"Male","No",1,0,0,0,2
"2674",2674,"Bachelors",2013,"New Delhi",3,28,"Female","No",3,0,1,0,1
"2675",2675,"Masters",2012,"Pune",3,29,"Male","No",4,1,0,0,2
"2676",2676,"Bachelors",2014,"New Delhi",3,28,"Female","No",3,0,1,0,1
"2677",2677,"Bachelors",2018,"Bangalore",3,27,"Male","Yes",5,1,0,1,1
"2678",2678,"Bachelors",2012,"Bangalore",3,29,"Male","No",1,0,0,0,1
"2679",2679,"Bachelors",2017,"Pune",2,26,"Male","No",4,0,0,0,1
"2680",2680,"Bachelors",2014,"Bangalore",3,30,"Male","No",2,1,0,0,1
"2681",2681,"Bachelors",2014,"New Delhi",3,29,"Male","No",4,0,0,0,1
"2682",2682,"Bachelors",2015,"Pune",2,26,"Female","No",4,1,1,0,1
"2683",2683,"Bachelors",2014,"Bangalore",3,27,"Female","No",5,0,1,0,1
"2684",2684,"Masters",2013,"New Delhi",2,26,"Male","No",4,1,0,0,2
"2685",2685,"Bachelors",2013,"New Delhi",3,29,"Female","No",2,0,1,0,1
"2686",2686,"Bachelors",2016,"Bangalore",2,30,"Female","No",4,1,1,0,1
"2687",2687,"Bachelors",2017,"New Delhi",3,29,"Female","No",0,0,1,0,1
"2688",2688,"Bachelors",2018,"Bangalore",3,28,"Male","No",3,1,0,0,1
"2689",2689,"Bachelors",2014,"Bangalore",3,29,"Male","No",4,0,0,0,1
"2690",2690,"Masters",2017,"New Delhi",2,30,"Female","No",2,0,1,0,2
"2691",2691,"Bachelors",2018,"Bangalore",3,29,"Male","Yes",2,1,0,1,1
"2692",2692,"Bachelors",2017,"New Delhi",2,28,"Female","No",1,0,1,0,1
"2693",2693,"Bachelors",2013,"Bangalore",2,27,"Female","No",5,1,1,0,1
"2694",2694,"Bachelors",2015,"Bangalore",3,30,"Male","No",4,0,0,0,1
"2695",2695,"Bachelors",2012,"Bangalore",3,26,"Male","No",4,0,0,0,1
"2696",2696,"Bachelors",2016,"Bangalore",3,26,"Male","No",4,0,0,0,1
"2697",2697,"Masters",2017,"Bangalore",2,30,"Male","No",3,0,0,0,2
"2698",2698,"Masters",2017,"New Delhi",2,29,"Male","No",4,0,0,0,2
"2699",2699,"Bachelors",2014,"Bangalore",3,28,"Male","No",3,0,0,0,1
"2700",2700,"Masters",2017,"New Delhi",3,27,"Male","No",5,1,0,0,2
"2701",2701,"Bachelors",2014,"Bangalore",3,27,"Male","No",5,0,0,0,1
"2702",2702,"Bachelors",2017,"New Delhi",3,27,"Male","No",5,0,0,0,1
"2703",2703,"Bachelors",2016,"Pune",3,30,"Male","No",0,0,0,0,1
"2704",2704,"Bachelors",2015,"Bangalore",3,29,"Female","No",0,0,1,0,1
"2705",2705,"Bachelors",2015,"Pune",2,27,"Female","Yes",5,1,1,1,1
"2706",2706,"Bachelors",2013,"Bangalore",3,26,"Female","No",4,0,1,0,1
"2707",2707,"Bachelors",2015,"New Delhi",3,29,"Male","No",1,0,0,0,1
"2708",2708,"Bachelors",2017,"Bangalore",3,30,"Male","No",4,0,0,0,1
"2709",2709,"PHD",2017,"New Delhi",3,27,"Male","No",5,0,0,0,3
"2710",2710,"PHD",2013,"Bangalore",3,27,"Male","No",5,0,0,0,3
"2711",2711,"Bachelors",2018,"Bangalore",3,28,"Male","Yes",1,1,0,1,1
"2712",2712,"Bachelors",2013,"Bangalore",3,29,"Male","No",1,0,0,0,1
"2713",2713,"Masters",2017,"Pune",2,29,"Female","Yes",2,1,1,1,2
"2714",2714,"Bachelors",2015,"Pune",3,27,"Male","No",5,0,0,0,1
"2715",2715,"Bachelors",2012,"Bangalore",3,27,"Female","No",5,0,1,0,1
"2716",2716,"Masters",2018,"Pune",3,26,"Male","No",4,1,0,0,2
"2717",2717,"Bachelors",2012,"New Delhi",1,27,"Female","No",5,1,1,0,1
"2718",2718,"Masters",2017,"Pune",2,27,"Male","Yes",5,1,0,1,2
"2719",2719,"Bachelors",2015,"Pune",1,28,"Female","No",0,1,1,0,1
"2720",2720,"Bachelors",2014,"Bangalore",3,29,"Male","No",4,1,0,0,1
"2721",2721,"Bachelors",2017,"New Delhi",3,29,"Female","No",3,0,1,0,1
"2722",2722,"PHD",2015,"Pune",2,26,"Female","No",4,0,1,0,3
"2723",2723,"Bachelors",2017,"Bangalore",3,30,"Female","No",5,0,1,0,1
"2724",2724,"Bachelors",2016,"Pune",3,26,"Male","No",4,0,0,0,1
"2725",2725,"Masters",2013,"Pune",3,26,"Male","No",4,1,0,0,2
"2726",2726,"Bachelors",2012,"Pune",2,29,"Female","No",2,1,1,0,1
"2727",2727,"Bachelors",2018,"Bangalore",3,30,"Male","Yes",2,1,0,1,1
"2728",2728,"Bachelors",2016,"Bangalore",3,27,"Male","No",5,0,0,0,1
"2729",2729,"Bachelors",2015,"Bangalore",3,26,"Male","No",4,0,0,0,1
"2730",2730,"Bachelors",2018,"Bangalore",2,28,"Female","No",3,1,1,0,1
"2731",2731,"Bachelors",2012,"Bangalore",3,28,"Male","No",0,1,0,0,1
"2732",2732,"Bachelors",2014,"Bangalore",3,27,"Male","No",5,0,0,0,1
"2733",2733,"Bachelors",2012,"Bangalore",3,28,"Female","Yes",0,0,1,1,1
"2734",2734,"Masters",2014,"New Delhi",3,28,"Male","No",2,0,0,0,2
"2735",2735,"Bachelors",2012,"Bangalore",3,26,"Female","No",4,0,1,0,1
"2736",2736,"Bachelors",2015,"Pune",3,27,"Male","No",5,0,0,0,1
"2737",2737,"Bachelors",2016,"Bangalore",3,28,"Male","Yes",2,0,0,1,1
"2738",2738,"Bachelors",2018,"Pune",3,29,"Male","Yes",3,1,0,1,1
"2739",2739,"Bachelors",2014,"New Delhi",3,29,"Male","Yes",4,0,0,1,1
"2740",2740,"Bachelors",2015,"Bangalore",3,29,"Male","No",1,0,0,0,1
"2741",2741,"Masters",2018,"Bangalore",3,27,"Male","Yes",5,1,0,1,2
"2742",2742,"Bachelors",2014,"Bangalore",3,28,"Male","No",5,0,0,0,1
"2743",2743,"Masters",2017,"Pune",2,27,"Male","No",5,0,0,0,2
"2744",2744,"Bachelors",2017,"Pune",2,27,"Male","No",5,0,0,0,1
"2745",2745,"Bachelors",2014,"Bangalore",3,28,"Male","No",4,0,0,0,1
"2746",2746,"Bachelors",2017,"New Delhi",2,26,"Male","No",4,0,0,0,1
"2747",2747,"Bachelors",2017,"Pune",3,29,"Female","No",0,1,1,0,1
"2748",2748,"Bachelors",2012,"Bangalore",3,26,"Female","No",4,0,1,0,1
"2749",2749,"Bachelors",2017,"New Delhi",2,26,"Female","No",4,0,1,0,1
"2750",2750,"Bachelors",2017,"Pune",2,26,"Female","No",4,1,1,0,1
"2751",2751,"Bachelors",2014,"Bangalore",3,30,"Male","No",1,0,0,0,1
"2752",2752,"Bachelors",2018,"Bangalore",3,29,"Male","No",2,1,0,0,1
"2753",2753,"Masters",2013,"Bangalore",3,30,"Male","No",2,1,0,0,2
"2754",2754,"Bachelors",2016,"Bangalore",3,27,"Female","No",5,0,1,0,1
"2755",2755,"Bachelors",2016,"New Delhi",3,26,"Female","No",4,0,1,0,1
"2756",2756,"Bachelors",2017,"Bangalore",1,30,"Male","No",1,0,0,0,1
"2757",2757,"Bachelors",2015,"New Delhi",3,30,"Female","Yes",1,0,1,1,1
"2758",2758,"Bachelors",2013,"Pune",3,30,"Male","No",0,0,0,0,1
"2759",2759,"Bachelors",2015,"Pune",3,27,"Male","No",5,0,0,0,1
"2760",2760,"Bachelors",2017,"Pune",3,30,"Female","No",1,1,1,0,1
"2761",2761,"PHD",2018,"New Delhi",3,30,"Male","No",2,1,0,0,3
"2762",2762,"Bachelors",2018,"Bangalore",3,29,"Male","Yes",1,1,0,1,1
"2763",2763,"Bachelors",2013,"Bangalore",3,30,"Male","Yes",0,0,0,1,1
"2764",2764,"Bachelors",2017,"Bangalore",3,27,"Male","No",5,1,0,0,1
"2765",2765,"Bachelors",2016,"New Delhi",3,29,"Female","Yes",2,0,1,1,1
"2766",2766,"Bachelors",2013,"Pune",3,28,"Male","No",5,0,0,0,1
"2767",2767,"Bachelors",2014,"New Delhi",3,26,"Male","No",4,0,0,0,1
"2768",2768,"Bachelors",2015,"Pune",2,30,"Female","No",1,1,1,0,1
"2769",2769,"Masters",2013,"New Delhi",2,26,"Male","No",4,1,0,0,2
"2770",2770,"Bachelors",2016,"Bangalore",3,26,"Male","No",4,0,0,0,1
"2771",2771,"Masters",2012,"Pune",3,27,"Male","Yes",5,1,0,1,2
"2772",2772,"Bachelors",2017,"Bangalore",3,27,"Female","No",5,0,1,0,1
"2773",2773,"Bachelors",2013,"Bangalore",3,30,"Male","No",1,0,0,0,1
"2774",2774,"Bachelors",2014,"New Delhi",3,27,"Male","No",5,0,0,0,1
"2775",2775,"Masters",2013,"Bangalore",3,30,"Male","No",1,1,0,0,2
"2776",2776,"Bachelors",2016,"Bangalore",3,29,"Male","No",2,1,0,0,1
"2777",2777,"Bachelors",2016,"Bangalore",3,28,"Male","No",3,0,0,0,1
"2778",2778,"Masters",2017,"New Delhi",3,29,"Female","No",2,0,1,0,2
"2779",2779,"Bachelors",2014,"New Delhi",3,26,"Male","No",4,0,0,0,1
"2780",2780,"Masters",2018,"New Delhi",3,30,"Male","No",2,1,0,0,2
"2781",2781,"Masters",2014,"Pune",3,27,"Female","No",5,1,1,0,2
"2782",2782,"Bachelors",2017,"Pune",3,29,"Male","No",0,0,0,0,1
"2783",2783,"Masters",2016,"New Delhi",3,30,"Male","No",2,0,0,0,2
"2784",2784,"Masters",2017,"New Delhi",3,30,"Male","No",3,1,0,0,2
"2785",2785,"Bachelors",2013,"Pune",2,30,"Female","No",1,1,1,0,1
"2786",2786,"Masters",2014,"New Delhi",3,28,"Female","No",3,0,1,0,2
"2787",2787,"Bachelors",2013,"Pune",3,26,"Male","No",4,0,0,0,1
"2788",2788,"Bachelors",2017,"Bangalore",1,30,"Male","No",2,0,0,0,1
"2789",2789,"Bachelors",2016,"Bangalore",3,28,"Male","Yes",3,0,0,1,1
"2790",2790,"Bachelors",2013,"Pune",1,30,"Female","Yes",1,1,1,1,1
"2791",2791,"Bachelors",2013,"Bangalore",3,30,"Female","No",5,0,1,0,1
"2792",2792,"Bachelors",2016,"Bangalore",3,27,"Male","No",5,0,0,0,1
"2793",2793,"Bachelors",2015,"Pune",3,27,"Male","No",5,0,0,0,1
"2794",2794,"Masters",2012,"New Delhi",3,26,"Female","No",4,0,1,0,2
"2795",2795,"Bachelors",2013,"Pune",2,26,"Male","Yes",4,0,0,1,1
"2796",2796,"Bachelors",2018,"Bangalore",3,27,"Male","No",5,1,0,0,1
"2797",2797,"PHD",2018,"New Delhi",2,30,"Female","No",4,1,1,0,3
"2798",2798,"Bachelors",2017,"Bangalore",3,29,"Male","No",3,0,0,0,1
"2799",2799,"Bachelors",2013,"Bangalore",3,28,"Male","No",1,0,0,0,1
"2800",2800,"Bachelors",2012,"Bangalore",3,28,"Male","Yes",2,0,0,1,1
"2801",2801,"Masters",2017,"New Delhi",1,30,"Male","No",2,0,0,0,2
"2802",2802,"Bachelors",2017,"New Delhi",2,26,"Female","No",4,0,1,0,1
"2803",2803,"Masters",2013,"Bangalore",1,29,"Female","No",2,1,1,0,2
"2804",2804,"Bachelors",2012,"Pune",3,29,"Male","No",5,0,0,0,1
"2805",2805,"Bachelors",2014,"Bangalore",3,27,"Male","No",5,0,0,0,1
"2806",2806,"Bachelors",2015,"Bangalore",3,29,"Male","No",4,0,0,0,1
"2807",2807,"Bachelors",2014,"Bangalore",3,29,"Male","No",3,1,0,0,1
"2808",2808,"Bachelors",2018,"Bangalore",3,28,"Male","No",0,1,0,0,1
"2809",2809,"Bachelors",2012,"Bangalore",3,27,"Male","No",5,1,0,0,1
"2810",2810,"Bachelors",2017,"New Delhi",2,26,"Male","No",4,0,0,0,1
"2811",2811,"Bachelors",2014,"Pune",2,29,"Female","No",1,1,1,0,1
"2812",2812,"Bachelors",2017,"Bangalore",3,29,"Male","No",4,0,0,0,1
"2813",2813,"Bachelors",2015,"Pune",2,28,"Female","No",3,1,1,0,1
"2814",2814,"Bachelors",2017,"Bangalore",3,28,"Male","No",5,0,0,0,1
"2815",2815,"Bachelors",2017,"Bangalore",3,29,"Male","No",0,0,0,0,1
"2816",2816,"Bachelors",2017,"Bangalore",3,30,"Male","No",2,0,0,0,1
"2817",2817,"Bachelors",2017,"New Delhi",2,26,"Female","No",4,0,1,0,1
"2818",2818,"Masters",2017,"New Delhi",2,30,"Female","No",2,0,1,0,2
"2819",2819,"Bachelors",2015,"Pune",2,29,"Female","No",4,1,1,0,1
"2820",2820,"Bachelors",2014,"Pune",3,29,"Female","No",1,1,1,0,1
"2821",2821,"Bachelors",2012,"Bangalore",3,28,"Male","No",2,0,0,0,1
"2822",2822,"Bachelors",2012,"Bangalore",3,28,"Female","No",4,0,1,0,1
"2823",2823,"Bachelors",2017,"Bangalore",3,29,"Female","No",5,0,1,0,1
"2824",2824,"Bachelors",2015,"Bangalore",3,30,"Male","Yes",3,0,0,1,1
"2825",2825,"Masters",2012,"Pune",3,26,"Male","No",4,1,0,0,2
"2826",2826,"Bachelors",2018,"Bangalore",3,28,"Male","No",5,1,0,0,1
"2827",2827,"Bachelors",2017,"New Delhi",3,30,"Male","No",5,0,0,0,1
"2828",2828,"Bachelors",2012,"New Delhi",3,27,"Female","No",5,0,1,0,1
"2829",2829,"Bachelors",2017,"New Delhi",3,26,"Female","No",4,0,1,0,1
"2830",2830,"Bachelors",2014,"Bangalore",3,27,"Male","Yes",5,0,0,1,1
"2831",2831,"Bachelors",2014,"Bangalore",3,30,"Male","No",0,0,0,0,1
"2832",2832,"Bachelors",2014,"New Delhi",3,30,"Female","No",2,0,1,0,1
"2833",2833,"Bachelors",2012,"New Delhi",3,29,"Female","No",5,0,1,0,1
"2834",2834,"Bachelors",2014,"Pune",3,26,"Male","No",4,0,0,0,1
"2835",2835,"Bachelors",2015,"Bangalore",3,27,"Male","No",5,0,0,0,1
"2836",2836,"Bachelors",2017,"Pune",2,29,"Female","No",4,1,1,0,1
"2837",2837,"Masters",2016,"Pune",3,29,"Male","No",4,1,0,0,2
"2838",2838,"Bachelors",2017,"Bangalore",3,26,"Male","No",4,0,0,0,1
"2839",2839,"Masters",2017,"New Delhi",3,26,"Female","No",4,0,1,0,2
"2840",2840,"Masters",2012,"New Delhi",3,29,"Male","No",2,0,0,0,2
"2841",2841,"Bachelors",2013,"Bangalore",3,27,"Male","No",5,0,0,0,1
"2842",2842,"Bachelors",2012,"Pune",3,26,"Male","No",4,0,0,0,1
"2843",2843,"Bachelors",2017,"Bangalore",3,28,"Female","No",2,1,1,0,1
"2844",2844,"Bachelors",2013,"New Delhi",3,30,"Female","No",3,1,1,0,1
"2845",2845,"Masters",2017,"Pune",2,26,"Female","No",4,1,1,0,2
"2846",2846,"Bachelors",2013,"Bangalore",3,26,"Female","No",4,0,1,0,1
"2847",2847,"Masters",2017,"New Delhi",2,28,"Female","No",2,0,1,0,2
"2848",2848,"Bachelors",2017,"New Delhi",2,27,"Male","No",5,0,0,0,1
"2849",2849,"PHD",2018,"Bangalore",3,27,"Male","No",5,1,0,0,3
"2850",2850,"Bachelors",2013,"Bangalore",3,30,"Female","No",1,0,1,0,1
"2851",2851,"Masters",2013,"New Delhi",3,30,"Male","No",0,1,0,0,2
"2852",2852,"Masters",2018,"New Delhi",3,26,"Female","No",4,1,1,0,2
"2853",2853,"Masters",2015,"New Delhi",3,30,"Male","No",2,0,0,0,2
"2854",2854,"Bachelors",2012,"Bangalore",3,29,"Male","No",4,0,0,0,1
"2855",2855,"Bachelors",2018,"Bangalore",3,27,"Male","Yes",5,1,0,1,1
"2856",2856,"Masters",2017,"Pune",2,28,"Male","No",5,0,0,0,2
"2857",2857,"Bachelors",2016,"Pune",2,29,"Male","No",3,1,0,0,1
"2858",2858,"Bachelors",2015,"Pune",2,27,"Female","Yes",5,1,1,1,1
"2859",2859,"Bachelors",2014,"Bangalore",3,29,"Male","No",4,0,0,0,1
"2860",2860,"Bachelors",2014,"Bangalore",3,27,"Male","No",5,0,0,0,1
"2861",2861,"Bachelors",2018,"Pune",3,28,"Male","No",5,1,0,0,1
"2862",2862,"Bachelors",2012,"Bangalore",3,28,"Female","No",0,0,1,0,1
"2863",2863,"Masters",2017,"Pune",2,28,"Male","No",2,0,0,0,2
"2864",2864,"Masters",2015,"Pune",2,27,"Female","No",5,0,1,0,2
"2865",2865,"Bachelors",2013,"Bangalore",3,26,"Female","No",4,0,1,0,1
"2866",2866,"Bachelors",2014,"Pune",3,29,"Female","No",4,1,1,0,1
"2867",2867,"Masters",2016,"New Delhi",3,30,"Male","No",3,0,0,0,2
"2868",2868,"Bachelors",2014,"Pune",1,26,"Female","No",4,1,1,0,1
"2869",2869,"Bachelors",2012,"Pune",2,27,"Female","No",5,1,1,0,1
"2870",2870,"Bachelors",2017,"Pune",3,30,"Male","No",0,0,0,0,1
"2871",2871,"Bachelors",2013,"Pune",3,27,"Male","No",5,0,0,0,1
"2872",2872,"Bachelors",2017,"New Delhi",2,30,"Male","No",4,0,0,0,1
"2873",2873,"Bachelors",2017,"New Delhi",2,28,"Female","No",4,0,1,0,1
"2874",2874,"PHD",2016,"Bangalore",3,30,"Female","No",5,0,1,0,3
"2875",2875,"Bachelors",2018,"Bangalore",3,28,"Male","No",1,1,0,0,1
"2876",2876,"Bachelors",2017,"Pune",2,29,"Male","No",3,0,0,0,1
"2877",2877,"Bachelors",2017,"New Delhi",2,30,"Male","No",1,1,0,0,1
"2878",2878,"Bachelors",2015,"Bangalore",3,27,"Male","No",5,0,0,0,1
"2879",2879,"Bachelors",2013,"Pune",3,30,"Male","No",0,0,0,0,1
"2880",2880,"Bachelors",2018,"Bangalore",3,26,"Male","Yes",4,1,0,1,1
"2881",2881,"Bachelors",2015,"New Delhi",3,28,"Female","No",3,0,1,0,1
"2882",2882,"Masters",2017,"New Delhi",2,26,"Female","Yes",4,1,1,1,2
"2883",2883,"Bachelors",2016,"Pune",2,30,"Female","No",1,1,1,0,1
"2884",2884,"Masters",2014,"New Delhi",3,28,"Male","No",0,0,0,0,2
"2885",2885,"Bachelors",2015,"Bangalore",3,28,"Male","No",2,0,0,0,1
"2886",2886,"Masters",2015,"Pune",2,30,"Female","No",1,0,1,0,2
"2887",2887,"Masters",2017,"New Delhi",2,27,"Female","No",5,0,1,0,2
"2888",2888,"Bachelors",2014,"Bangalore",3,26,"Male","No",4,0,0,0,1
"2889",2889,"Bachelors",2013,"Pune",3,27,"Male","No",5,0,0,0,1
"2890",2890,"Bachelors",2016,"Bangalore",3,30,"Male","No",1,1,0,0,1
"2891",2891,"Masters",2017,"New Delhi",3,29,"Male","No",2,0,0,0,2
"2892",2892,"Bachelors",2012,"Bangalore",3,30,"Female","No",1,0,1,0,1
"2893",2893,"Bachelors",2018,"Bangalore",3,29,"Male","No",3,1,0,0,1
"2894",2894,"Masters",2018,"Pune",3,29,"Male","No",2,1,0,0,2
"2895",2895,"Bachelors",2016,"Bangalore",3,27,"Female","No",5,0,1,0,1
"2896",2896,"Bachelors",2017,"New Delhi",2,28,"Male","No",2,0,0,0,1
"2897",2897,"Bachelors",2016,"Bangalore",3,29,"Female","No",0,1,1,0,1
"2898",2898,"Bachelors",2016,"New Delhi",1,29,"Female","No",1,0,1,0,1
"2899",2899,"Bachelors",2015,"Pune",2,28,"Female","No",0,1,1,0,1
"2900",2900,"Bachelors",2012,"Bangalore",3,29,"Male","Yes",2,0,0,1,1
"2901",2901,"PHD",2014,"Bangalore",3,27,"Male","No",5,0,0,0,3
"2902",2902,"Bachelors",2013,"Bangalore",3,27,"Male","Yes",5,0,0,1,1
"2903",2903,"Bachelors",2018,"Bangalore",3,29,"Female","No",3,1,1,0,1
"2904",2904,"Masters",2017,"New Delhi",2,30,"Male","No",2,0,0,0,2
"2905",2905,"Masters",2016,"New Delhi",3,29,"Female","No",1,1,1,0,2
"2906",2906,"Bachelors",2012,"Bangalore",3,26,"Male","No",4,0,0,0,1
"2907",2907,"Bachelors",2015,"Pune",3,28,"Male","No",5,0,0,0,1
"2908",2908,"Bachelors",2017,"New Delhi",2,29,"Female","No",5,0,1,0,1
"2909",2909,"Bachelors",2014,"Bangalore",3,30,"Male","No",0,0,0,0,1
"2910",2910,"Bachelors",2017,"Bangalore",3,30,"Male","No",0,0,0,0,1
"2911",2911,"Bachelors",2014,"Pune",3,28,"Male","No",2,0,0,0,1
"2912",2912,"Bachelors",2013,"New Delhi",3,28,"Female","No",1,0,1,0,1
"2913",2913,"Bachelors",2016,"New Delhi",3,26,"Female","No",4,0,1,0,1
"2914",2914,"Bachelors",2012,"New Delhi",3,28,"Female","No",0,0,1,0,1
"2915",2915,"Bachelors",2017,"Bangalore",3,29,"Male","No",0,0,0,0,1
"2916",2916,"Bachelors",2018,"Bangalore",3,27,"Male","No",5,1,0,0,1
"2917",2917,"Masters",2017,"New Delhi",2,26,"Male","No",4,1,0,0,2
"2918",2918,"Bachelors",2017,"New Delhi",3,26,"Female","No",4,0,1,0,1
"2919",2919,"Bachelors",2013,"Bangalore",3,27,"Male","No",5,1,0,0,1
"2920",2920,"Bachelors",2014,"Bangalore",3,26,"Male","No",4,0,0,0,1
"2921",2921,"Bachelors",2013,"Pune",2,29,"Female","No",0,1,1,0,1
"2922",2922,"Bachelors",2013,"Pune",2,28,"Female","No",4,1,1,0,1
"2923",2923,"Bachelors",2017,"Bangalore",3,26,"Male","No",4,0,0,0,1
"2924",2924,"Bachelors",2015,"Pune",2,28,"Female","No",0,1,1,0,1
"2925",2925,"Bachelors",2017,"Bangalore",3,29,"Male","No",1,0,0,0,1
"2926",2926,"Bachelors",2013,"Bangalore",3,29,"Female","No",3,0,1,0,1
"2927",2927,"Bachelors",2015,"Bangalore",3,29,"Male","No",5,0,0,0,1
"2928",2928,"Bachelors",2017,"New Delhi",3,30,"Female","No",3,0,1,0,1
"2929",2929,"Bachelors",2015,"Pune",3,29,"Male","No",0,0,0,0,1
"2930",2930,"Bachelors",2013,"Bangalore",3,27,"Female","Yes",5,0,1,1,1
"2931",2931,"Bachelors",2016,"Bangalore",3,26,"Male","No",4,0,0,0,1
"2932",2932,"Bachelors",2014,"Bangalore",3,27,"Male","No",5,1,0,0,1
"2933",2933,"Bachelors",2012,"Bangalore",3,28,"Male","No",2,0,0,0,1
"2934",2934,"Bachelors",2017,"Bangalore",3,27,"Male","No",5,0,0,0,1
"2935",2935,"Bachelors",2018,"Bangalore",3,29,"Male","No",0,1,0,0,1
"2936",2936,"Bachelors",2017,"Bangalore",1,29,"Female","No",5,0,1,0,1
"2937",2937,"Bachelors",2017,"Bangalore",3,27,"Male","No",5,0,0,0,1
"2938",2938,"Masters",2017,"Bangalore",2,27,"Male","No",5,1,0,0,2
"2939",2939,"Masters",2014,"New Delhi",3,28,"Female","No",2,0,1,0,2
"2940",2940,"Bachelors",2012,"New Delhi",3,27,"Female","No",5,1,1,0,1
"2941",2941,"Bachelors",2012,"Bangalore",3,28,"Male","No",0,0,0,0,1
"2942",2942,"Masters",2017,"Pune",2,27,"Male","No",5,0,0,0,2
"2943",2943,"Bachelors",2013,"Bangalore",3,26,"Male","No",4,0,0,0,1
"2944",2944,"Bachelors",2013,"New Delhi",3,27,"Female","No",5,1,1,0,1
"2945",2945,"Bachelors",2013,"Bangalore",2,26,"Female","No",4,1,1,0,1
"2946",2946,"Bachelors",2012,"Pune",2,27,"Female","No",5,1,1,0,1
"2947",2947,"Bachelors",2016,"Pune",3,26,"Female","No",4,1,1,0,1
"2948",2948,"Bachelors",2017,"New Delhi",2,27,"Male","No",5,0,0,0,1
"2949",2949,"Bachelors",2012,"Bangalore",3,28,"Female","No",3,0,1,0,1
"2950",2950,"Bachelors",2015,"Bangalore",3,26,"Male","No",4,0,0,0,1
"2951",2951,"Masters",2017,"New Delhi",3,27,"Male","No",5,0,0,0,2
"2952",2952,"Bachelors",2013,"Pune",2,30,"Female","No",5,1,1,0,1
